Titel,Year,Make,Model,Price,Search Model,Transmission,Mileage,Location,Description,Flags,URL
2010 Mazda 3 full,2010,Mazda,3,5200000,,manual,177000,San Carlos,Se vende mazda 3 ( 1.6) Año 2010 full 177.xxx de kilometraje Con sus dos llave originales Documentación al día llegar y transferir Precio conversable,"['conversable', 'al dia']",https://web.facebook.com/marketplace/item/331458022680931/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Mazda 3,2016,Mazda,3,8800000,,manual,84000,Concepción,Vendo mazda 3 año 2016 motor 1.6 mecánico en muy buen estado full equipo aire acondicionado todos los papeles al día tiene 84.000 mil kilómetros 3 dueños conmigo valor 8.800.000 conversable solo interesados,"['conversable', 'al dia']",https://web.facebook.com/marketplace/item/1755244811629821/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Mazda 3,2013,Mazda,3,4900000,,manual,90000,Pelluhue,"El auto está impecable, solo cuanta con un detalle es que no tiene sus airbag. Están activos producto de un pequeño golpe q sufrió. El cual no afecto nada a esepcion del parachoques y los airbag",[],https://web.facebook.com/marketplace/item/424877513396023/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Mazda 3,2015,Mazda,3,9900000,,manual,92000,Chillán,"Se vende mazda 3 2015, motor 2.0, manual 6 velocidades -Neumáticos yokohama nuevos -Batería nueva -patillas de freno nuevas -dos copias de llaves -Control de estabilidad -Frenos ABS -Controles al volante -Lamina de seguridad en vidrios -Asistencia de frenado en pendiente -Sensor de lluvia -Papeles al día Se encuentra en excelente estado, consultas por interno",['al dia'],https://web.facebook.com/marketplace/item/1076234333680654/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Mazda 3,2013,Mazda,3,6600000,,manual,180000,Molina,"Execelente estado, full equipo, Bluetooth, velocidad crucero, ABS, airbag, disco en las 4 ruedas. Solo reales interesados, NO permuto.",[],https://web.facebook.com/marketplace/item/925558512568879/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1998 Mazda artis,1998,Mazda,artis,2500000,,manual,256000,San Pedro de La Paz,"Mazda Artis 1.6 al día transferible en buen estado, se puede venir a ver. Conversable.","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/3657987304436964/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2002 Mazda b-2900,2002,Mazda,b-2900,4300000,,manual,11000,Talcahuano,"Vehículo llegar y andar petrolera detalles de pintura por el Año, todo al día.","['al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/748827984009703/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Mazda 3,2014,Mazda,3,6500000,,manual,164000,Concepción,- 164.000 km - ⁠pápales al día - ⁠full equipo - AC - crucero al volante - ⁠llantas delanteras nuevas 1 mes de uso - ⁠llanta extra 80% vida - ⁠3 er dueño - ⁠6.500.000 conversable por detalles estéticos.,"['conversable', 'al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/1126105211852122/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Mazda 3,2008,Mazda,3,3350000,,manual,300000,Yumbel,"1.6 al día tranfeferible de uso diario, detalle cambiar rodamiento de aire acondicionado (está funcionando el aire acondicionado) 300.000 km Aceptó permuta",['al dia'],https://web.facebook.com/marketplace/item/408435485168655/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Mazda 3,2006,Mazda,3,4100000,,manual,310,Concepción,Vendo mazda 3 del 2006 en excelente estado conversable andando motor impecable papeles al día solo detalles de pintura y detalle en la puerta como se ve en la foto es full equipo y llantas interesados llamar al [hidden information],"['conversable', 'al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/3591658801095617/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Mazda 3,2015,Mazda,3,10000000,,manual,85000,Quirihue,"Se vende Mazda New 3 año 2015, full equipo con solo 85 mil kilómetros, motor 2.0, en inmejorables condiciones, a toda prueba, cualquier consulta por este medio, se vende en 10 mm conversable.",['conversable'],https://web.facebook.com/marketplace/item/420644880491887/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Mazda bt-50,2008,Mazda,bt-50,5600000,,manual,272000,Los Ángeles,Se vende camioneta mazda BT 50 año 2008 motor 2.5 Diesel uso diario valor 5.6 conversable interesado comunicarse al [hidden information],['conversable'],https://web.facebook.com/marketplace/item/402512312421147/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Mazda 3,2016,Mazda,3,9800000,,manual,145000,Chillán,"Vendo mi New Mazda 3 Sedan motor con tecnología Skyactiv-G 2.0 L año 2016 con 145mil km, Color Rojo Mistico, transmisión Manual, Full equipo con aire, cámara de retroceso, Suspensión McPherson, comando de radio al volante, Pantalla Touch 7"", Botón de encendido, velocidad crucero, sensor de lluvia, sistema isofix, Luces Led, Control dinámico de estabilidad, Cámara de retroceso, frenos ABS, etc, mantenciones y revisión técnica realizada hace 1 semana, todo al día. Único dueño, se ve de por renovacion. - 2 llaves - Apple carplay/android auto - Bateria i-stop - Sellado Cerámico - Unico Dueño - Neumáticos nuevos Valor: $9.800.000- Soy de Chillan Interesados al [hidden information] Con David",['al dia'],https://web.facebook.com/marketplace/item/716601490652344/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Mazda bt-50,2010,Mazda,bt-50,7800000,,manual,0,La Serena,Vendo camioneta Mazda bt50 2010 4x4 PETROLERA muy buenas condiciones. Documentación al día. *****No se permuta ****,['al dia'],https://web.facebook.com/marketplace/item/774831687849880/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Mazda 3,2016,Mazda,3,9700000,,manual,145000,Chillán,"Vendo mi New Mazda 3 Sedan motor Skyactiv-G 2.0 L año 2016 con 145mil km, Color Rojo Mistico, transmisión Manual, Full equipo con aire, cámara de retroceso, comando de radio al volante, Botón de encendido, velocidad crucero, sensor de lluvia, en perfecto estado, frenos ABS, etc, mantenciones y revisión técnica realizada hace 1 semana, todo al día. Único dueño. - 2 llaves - Apple carplay/android auto - Bateria i-stop - Sellado Cerámico - Unico Dueño - Neumáticos nuevos Valor: $9.700.000- Soy de Chillan. El Vehículo no tiene ningún detalle, llegar y transferir.5",['al dia'],https://web.facebook.com/marketplace/item/1763313257524256/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Mazda 3,2007,Mazda,3,4500000,,manual,300000,Ovalle,Se vende auto mazda 3 motor 1.6 papeles al día transferible año 2007 detalles de pintura por el año.,"['al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/777591627151567/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Mazda mazda3,2006,Mazda,mazda3,4800000,,manual,232000,Los Ángeles,"Mazda3 1.6 manual muy bien cuidado , 4 neumáticos nuevos , polarizado certificado, todo al día , año 2006 .",['al dia'],https://web.facebook.com/marketplace/item/682952677170789/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Mazda bt -50,2008,Mazda,bt,6850000,,manual,200000,Concepción,"Por encargo se vende: Mazda bt-50 4x2 Año 2008, todo sus documentos al día. Algo conversable. Es full equipo. [hidden information]","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/1807107303046172/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Mazda bt-50,2008,Mazda,bt-50,7000000,,manual,267000,Linares,POR ENCARGO. Se vende camioneta Mazda BT-50 4X2 Al día y transferencia de inmediato. Motivos de la venta solo por renovación. Cualquier consulta o propuesta solo fono contacto [hidden information],['al dia'],https://web.facebook.com/marketplace/item/411346291412386/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2019 Mazda mg  3 mt 1.5 comfort full sunrof aÑo 2019,2019,Mazda,mg,4850000,,manual,62000,Villa Alemana,"(✔Precio Mercado Referencia 7.990.000) ⠀⠀ ================================= ✅ 𝗠𝗚 𝟯 𝗠𝗧 𝟭.𝟱 𝗖𝗢𝗠𝗙𝗢𝗥𝗧 𝗙𝗨𝗟𝗟 𝗦𝗨𝗡𝗥𝗢𝗙 𝗔Ñ𝗢 𝟮𝟬𝟭𝟵⠀⠀ MG 3 MT 1.5 COMFORT FULL SUNROF AÑO 2019 ✔Chocado muy LEVE funcionando, motor impecable. ✔Mecánico ✔con 57.000 kilómetros ✔ Airbag activo ✔ Sunroof eléctrico ✔ Documentos al día ✔Transferible, sin partes, sin multas. ✔Control radio al volante ✔Bencinero. ✔Pintura Excelente estado ================================⠀⠀ ▶ V̳i̳d̳e̳o̳ ̳d̳e̳l̳ ̳A̳u̳t̳o̳:̳ ⠀⠀ https://youtu.be/nqym-rv7GXk ⠀ 🔘✔Maturana 961 Villa Alemana, Quinta Región. 🔘✔www.fullchocados.cl 🔘✔www.facebook.com/Fullchocados 🔘✔ https://bit.ly/dirección-fullchocados ⠀⠀ 📞 Mas info.Whatsap +56 9 6796 5315","['al dia', 'chocado']",https://web.facebook.com/marketplace/item/1325340205525119/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2000 Mazda b2600 inyectado,2000,Mazda,b2600,700000,,manual,55000,Curacautín,Tengo 2 motores uno está andando el otro desconozco son 2.6 inyectados sin caja permuto por un turbo dicel,[],https://web.facebook.com/marketplace/item/435112238935671/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1993 Mazda mx3,1993,Mazda,mx3,3200000,,manual,150000,Angol,"Mazda MX3, 1.6 año 93, modelo coupé, motor en excelentes condiciones, detalles por el año, documentos atrasados hace dos años. A mi nombre transferible. Contactar solo reales interesados por favor. SI ESTÁ DISPONIBLE ES PORQUE NO SE HA VENDIDO.",['atrasados'],https://web.facebook.com/marketplace/item/365327696328638/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1996 Mazda artiz,1996,Mazda,artiz,800000,,manual,210000,Coquimbo,Vendo o permuto mazda artiz del 96 párate a la llave pero está húmeando y hay que reparar el motor atrasado del 2023 no tengo contacto con el dueño precio conversable,"['conversable', 'atrasado']",https://web.facebook.com/marketplace/item/789035059742568/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Mazda mazda2,2011,Mazda,mazda2,5300000,,manual,217215,Yungay,Vendo auto Mazda en excelente estado vendo solo por renovación,[],https://web.facebook.com/marketplace/item/784797849711141/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2002 Mazda b2900,2002,Mazda,b2900,2000000,,manual,300,Talcahuano,Se vende o se permuta camioneta mazda b2900 año 2002 papeles atrasados se encuentra transferible. tal cual se ve en las fotos. problema en un cilindro metal malo. Se vende por no tener dinero para repararla Precio conversable . sector la cabaña campanario interesados comunicarse a través de wtsp o llamadas Fono: [hidden information].,"['conversable', 'atrasados', 'malo']",https://web.facebook.com/marketplace/item/1193995911973432/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Mazda bt-50,2013,Mazda,bt-50,6900000,,manual,200000,Linares,Con problema de motor ...se ajustó completa pero al rato de estar andando comenzo a juntar compresión y 3mpezo a botar el agua...motor 2.2...el motor parte y trabaja impekable 4x4 operativa tambien,['parte'],https://web.facebook.com/marketplace/item/884865980056584/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Mazda 2 sedan 1 5 mt,2016,Mazda,2,9490000,,manual,75000,Santiago,"Precio contado 9.990.000
Precio crédito 9.490.000",[],https://web.facebook.com/marketplace/item/790427212994157/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Mazda 2,2008,Mazda,2,4990000,,manual,102000,Santiago,"Mazda 2 1.5 jiyita con llantas sin aire
Insuperable estado",[],https://web.facebook.com/marketplace/item/930570395032331/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1998 Mazda artis hb,1998,Mazda,artis,2500000,,manual,300,Los Ángeles,Detalles por el año más información al [hidden information],[],https://web.facebook.com/marketplace/item/773019741101847/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1999 Mazda 626,1999,Mazda,626,2100000,,manual,238000,Coihueco,Se vende mazda 626 station año 99 full Alzavidrios eléctricos 4 puertas Alarma Cierre centralizado Aire acondicionado Espejos eléctricos Detalles estéticos del año Interior muy buen estado Radio con pantalla Llantas 16 Cambio de aceite recién hecho Consultas : [hidden information],['detalles menores'],https://web.facebook.com/marketplace/item/926846408746051/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Mazda 6,2013,Mazda,6,8500000,,manual,178000,Talca,Se vende mazda 6 año 2013 FULL equipo llegar y transferir papeles al día,['al dia'],https://web.facebook.com/marketplace/item/815524037079829/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2001 Mazda 323,2001,Mazda,323,1700000,,manual,215000,Quillota,Se vende automovil mazda 323 años 2001 1.6 !!! no transferible !!! por deuda de pensión alimenticia . se entrega Con carta notarial de responsabilidad del dueño directo documentos al día a toda prueba impecable cero multas interesados contactar,"['al dia', 'no transferible', 'multas']",https://web.facebook.com/marketplace/item/294268513433526/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Mazda 6,2008,Mazda,6,5500000,,manual,154000,Ovalle,Vendo mazda6 sin detalles todo funcionando conversable todas sus mantenciones al dia sin partes ni multas transferible,"['conversable', 'al dia']",https://web.facebook.com/marketplace/item/269252249549684/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2001 Mazda b2900,2001,Mazda,b2900,7800000,,manual,111000,Laja,Interesados llamar al: [hidden information] No se permuta Motor impecable 4x4 funcional Aire acondicionado funcional Detalles en pintura y alza vidrio del piloto,[],https://web.facebook.com/marketplace/item/738412034733119/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Mazda 3,2012,Mazda,3,5100000,,manual,173000,Coronel,Vehículo en buen estado. Se vende por no uso… o se puede permutar por un spark gt o un kia morning más dinero a favor si es necesario. Se puede ver en Lagunillas y en el momento de ver resolver cualquier duda. ES CONVERSABLE!!,['conversable'],https://web.facebook.com/marketplace/item/1077680320154286/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Mazda 2,2012,Mazda,2,3600000,,manual,2200,La Pintana,Llantas corta corriente radio pantalla camara retroceso freno avs un tubo un choque frontal yo lo compre asi el auto anda bien uso diario familiar o permuto,['choque'],https://web.facebook.com/marketplace/item/290099410537494/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1999 Mazda 323 f sport glx 1.6,1999,Mazda,323,2350000,,manual,232000,Talca,"Ojo me venden Auto en buen estado desgastes por el año pero nada grave ,revisión técnica hasta Enero 2025 permiso y Seguro hasta marzo 2025,radio digital con Bluetooth USB ENTRADA AUXILIAR, espejos eléctricos, alzavidrios eléctricos en las 4 puertas, dirección hidráulica etc Vehículo a mi nombre llegar y transferir. Se a eceptan ofertas .",[],https://web.facebook.com/marketplace/item/3551448915094778/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Mazda 3,2011,Mazda,3,4600000,,manual,100000,Sagrada Familia,"Vendo mazda 3 segunda generación,,,,,al día , tranferible,,,,full,,,,aire acondicionado..... teléfono [hidden information]",['al dia'],https://web.facebook.com/marketplace/item/371684502441123/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Mazda 3,2008,Mazda,3,6800000,,manual,182000,Parral,"se vende o se permuta Mazda3R 2.0 precio conversable en persona, valor permuta es distinto, cuenta con varios extras como la doble salida de escape fabricada a medida con silenciador alto flujo, y las dos colas de carbono marca REMUS, aros led y todo en xenón, tiene AG KIT, neumáticos y llantas comprados hace 6 meses, radio 9 pulgadas, kit embrague original y aceite de transmisión(ravenol) cambiado a los 180.000 y tiene 182… y etc todos sus mantenimientos al dia cualquier consulta dm","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/1114436883128734/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Mazda 3,2006,Mazda,3,4000000,,manual,267000,Los Ángeles,"Se vende o se permuta 
Más detalles al interno",[],https://web.facebook.com/marketplace/item/421284397016609/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2004 Mazda 626,2004,Mazda,626,2700000,,manual,329845,La Ligua,Se vende por no uso excelente alarma cierre centralizado disco en las 4 ruedas se aceptan ofertas,[],https://web.facebook.com/marketplace/item/396498986453522/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
