Titel,Year,Make,Model,Price,Search Model,Transmission,Mileage,Location,Description,Flags,URL
2017 Kia rio,2017,Kia,rio,6550000,,manual,91000,Macul,"Kia Rio5 año 2017 Full EX, 90 mil kms, único dueño, detalles estéticos por uso, al día sin deudas, sensor de retroceso, comandos al volante, caja 6ta, espejos luz led eléctricos y abatibles, Bluetooth, Aire acondicionado, llantas, mantenciones al día, cadena de distribución, particular Santiago. Recibo auto de menor valor 7.650.000 Conversable","['conversable', 'al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/736344711976255/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Kia rio 5,2016,Kia,rio 5,4500000,,manual,145000,Las Condes,Único dueño muy bien cuidado particular vende no recibo vehículo en parte pago estoy en comuna las condes sin partes ni multas todo al 100% Kia Río 5,['parte'],https://web.facebook.com/marketplace/item/277417912063033/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Kia rio,2010,Kia,rio,6500000,,manual,228000,Rancagua,Excelente condiciones... Full aire acondicionado... Transferible... Sin ningún detalle solo disfrutar.... A toda prueba... 9️⃣7️⃣2️⃣0️⃣6️⃣4️⃣4️⃣9️⃣4️⃣,[],https://web.facebook.com/marketplace/item/1199964310993661/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2019 Kia morning,2019,Kia,morning,5000000,,manual,34000,Recoleta,Esta bueno ningún detalle Usado pa ir al trabajo Motivo de venta es que lo cambiamos por uno más familiar,[],https://web.facebook.com/marketplace/item/7521933201206957/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Kia morning,2016,Kia,morning,1000000,,manual,100000,La Pintana,En buen estado tercera dueña full equipo papeles al día . Vendo mi regalona,['al dia'],https://web.facebook.com/marketplace/item/438495318633847/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Kia rio,2016,Kia,rio,4750000,,manual,150000,Villa Alemana,se vende completo para desarme. no conversable. motor funcionando impecable lo afectado es en la puerta del conductor y trasera lo demás impecable. no conversable,"['conversable', 'desarme']",https://web.facebook.com/marketplace/item/1084635842804025/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Kia morning 1.2 1 airbag 🔥✨,2015,Kia,morning 1.2 1 airbag 🔥✨,5100000,,manual,162000,Villa Alemana,Semi full 1.2 2015 1 airbag polarizado certificado batería nueva 💎🔥,[],https://web.facebook.com/marketplace/item/1121021322355874/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Kia morning non stop,2016,Kia,morning non stop,7000000,,manual,117000,Las Condes,Papeles al día. En buen estado con algunos detalles en la pintura,['al dia'],https://web.facebook.com/marketplace/item/818819280073362/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Kia río 5 ex 1.4 ac abs 2ab,2016,Kia,río 5 ex 1.4 ac abs 2ab,1000000,,manual,151000,Rancagua,"Se vende Kia Río 5 año 2016, EX 1.4 ABS, AC, 2AB, 151.000 km. Equipamiento: Aire acondicionado, doble airbag, frenos ABS, EBD, control de audio, Bluetooth, sensor de proximidad trasero, puerto USB, auxiliar, llantas. Vehículo se encuentra en excelentes condiciones mecánicas, detalle en parachoques lateral (se muestra en la foto) precio de vehículo conversable. Financiamiento: Mínimo de pie 30% Transferible de inmediato. Llamar al [hidden information] A toda prueba.",['conversable'],https://web.facebook.com/marketplace/item/425178606753482/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1994 Kia asia topic,1994,Kia,asia topic,5490000,,manual,200000,Pudahuel,Vendo furgón Kia Asia Topic año 1994 petrolero motor 2.7 original especial para la feria o para viajes de uso diario documentación atrasada 2 años no TRANSFERIBLE ( solo para entendidos ) motor 100% ok caja 100% ok sin fugas partiendo a la llave duda consulta al dm Número De Teléfono ➕5️⃣6️⃣9️⃣7️⃣8️⃣9️⃣0️⃣1️⃣6️⃣0️⃣6️⃣ Ubicado Comuna Pudahuel Norte 📍,"['atrasada', 'no transferible']",https://web.facebook.com/marketplace/item/831735265455205/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
"2016 Kia morning ex 1.0 , aire acondicionado , 2 dueÑos, transferencia de regalo hasta el 30/03 , financiamos",2016,Kia,"morning ex 1.0 , aire acondicionado , 2 dueÑos, transferencia de regalo hasta el 30/03 , financiamos",3700000,,manual,115000,Quilpué,"✅KIA MORNING EX 1.0 2 DUEÑOS ✅AÑO 2016 ✅115.000 KM 👉PIE $ 1.650.000 👉PRECIO $ 5.490.000 ✅AIRE ACONDICIONADO ✅DOBLE AIRBAG ✅ALZAVIDRIOS Y ESPEJOS ELÉCTRICOS ✅CIERRE CENTRALIZADO ✅RADIO ✅TAPIZ Y PINTURA IMPECABLES 🤩PRECIO $ 5.490.000🤩 📞CONTACTO +56989272775 LUIS PEREIRA https://wa.me/c/56989272775 ✔GESTIONAMOS CRÉDITO AUTOMOTRIZ ✔SE ACEPTA VEHÍCULO EN PARTE DE PAGO ✔EFECTIVO Y TRANSFERENCIAS ✔TARJETAS DE CRÉDITO VISITA NUESTRO LOCAL EN AVENIDA LOS CARRERA PARADERO 30 1/2 QUILPUÉ , ENCONTRARÁS ESTE Y MÁS VEHÍCULOS QUE TE VAN A ENCANTAR.",['parte'],https://web.facebook.com/marketplace/item/1486422615636019/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2020 Kia rio,2020,Kia,rio,2700000,,manual,42000,La Serena,Auto en buen estado detalles mínimos comversable  transferencia inmediata,['detalles menores'],https://web.facebook.com/marketplace/item/420856050461878/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Kia cerato,2008,Kia,cerato,8400000,,manual,111000,Puente Alto,"Buenas, estoy vendiendo mi vehículo por renovación, esta al día y transferible. Se puede venir a ver sin compromiso. Tiene detalles estéticos como se ven en las fotos!!","['al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/6990938371017917/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Kia carens,2014,Kia,carens,9000000,,manual,202000,Curicó,"Vendo o permuto kia carens 2014 diesel full equipo. Muy bien cuidada, pocos detalles. Valor conversable, permuto por kia cerato o algún otro sedan o hatchback en buen estado.",['conversable'],https://web.facebook.com/marketplace/item/438268692004133/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Kia cerato,2015,Kia,cerato,700000,,manual,92000,San Miguel,Kia Cerato 2015 Excelente estado Sin detalles ni multas Kilometraje: 92.XXX Sensor de proximidad Espejos electricos Uso ocasional No es de remate Nunca chocado Sin prenda. *******Precio conversable******* Mayor información al [hidden information],['conversable'],https://web.facebook.com/marketplace/item/1145564326617695/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Kia cerato kop,2012,Kia,cerato kop,6400000,,manual,120000,Viña del Mar,Vendo mi kia cerato kop motor y caja impecable mantenciones al dia andando lo vendo por problema economico precio conversable detalles esteticos andando al 100 es kia cerato kop nacional,"['conversable', 'al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/1116959236104818/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Kia morning 1.2 airbag🚀,2015,Kia,morning 1.2 airbag🚀,1990000,,manual,162000,Villa Alemana,Tiene batería nueva 1.2 está impecable 💎,[],https://web.facebook.com/marketplace/item/7669774206406189/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2018 Kia cerato,2018,Kia,cerato,6800000,,manual,106000,Rancagua,"Kia Cerato año 2018 color plateado,papeles y mantenciones al día,mandos al volante 2 modalidades de manejo (normal y Sport) velocidad crucero,caja manual de 6 velocidades,motor 1.6 ,amplia capacidad en maletero,pantalla táctil,aire acondicionado,sensor de proximidad y retroceso ,2 copia de llaves y sunroof.",['al dia'],https://web.facebook.com/marketplace/item/1422795545339289/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Kia cerato sx,2013,Kia,cerato sx,1500000,,manual,192000,Curicó,"Vendo kia cerato sx full equipo Sin detalles 
Precio conversable",['conversable'],https://web.facebook.com/marketplace/item/932051721517296/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1998 Kia besta,1998,Kia,besta,2700000,,manual,11000,Curicó,Se vende entero o para desarme por parte consulte por su repuesto :fono [hidden information],"['desarme', 'repuesto', 'parte']",https://web.facebook.com/marketplace/item/934694224921000/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Kia cerato,2013,Kia,cerato,3000000,,manual,142000,Requínoa,Se Vende o se permuta por algo 4x4 (doy diferencia si es necesario) kia cerato año 2012 1.6 caja sexta Documentos al día y transferible Cuenta con 2 copias de llaves Cierre centralizado A/C Funcionando,['al dia'],https://web.facebook.com/marketplace/item/7926280350717308/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2004 Kia frontier,2004,Kia,frontier,1250000,,manual,100000,Paine,"Esta andando
Transferible
Le falta la masa del copiloto, como se ve en la foto",['le falta'],https://web.facebook.com/marketplace/item/374212242097458/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1999 Kia avella,1999,Kia,avella,3750000,,manual,10000,Olmué,No description,[],https://web.facebook.com/marketplace/item/2121505191539520/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Kia rio,2009,Kia,rio,6000000,,manual,191000,Conchalí,No description,[],https://web.facebook.com/marketplace/item/7097134973736366/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Kia frontier,2007,Kia,frontier,2000000,,manual,1000,Hijuelas,Vendo camion kia frontier 2.5 año 2007 echo grua con todos sus documentos al dia andando pero con detalle no tranferible porque no esta ami nombre se recibio en parte de pago tambien se puede vender solo el puro camion dudas al [hidden information] [[[solo camion 4 combercable ]]] entero 6 cobersable ]],"['al dia', 'parte']",https://web.facebook.com/marketplace/item/1569369163853374/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Kia morning,2006,Kia,morning,4150000,,manual,300000,Quilicura,"Kia morning 2006 ÚNICO dueño, al día transferible sin multas ni partes, valor conversable, mantenciones realizadas siempre , tiene reciente cambio de amortiguadores los 4 , bujías , batería nueva , neumáticos delanteros nuevos, posee detalles estéticos nunca se le a puesto masilla.","['conversable', 'al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/1086319615950786/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Kia morning,2013,Kia,morning,7500000,,manual,87000,Curicó,Se vuelve a publicar por gente poco seria. Se vende Kia morning año 2013 Básico Única dueña Bencinero Motor 1.0 Documentos al día Transferible Cuenta con 2 llaves Detalles estéticos por el año Precio conversable Reales interesados contactarse al [hidden information] o [hidden information],"['conversable', 'al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/748247590749896/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Kia rio,2015,Kia,rio,4300000,,manual,119000,Colbún,"Se vende vehículo en excelente estado, full equipo, documentos al día. Conversable","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/2965442246930047/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Kia morning,2014,Kia,morning,2400000,,manual,100000,San Antonio,"Tiene Alzavidrios 4 puertas Corta corriente Alarma Cierre centralizado Espejos abatibles Neblineros Dos llaves ,, con su control de alarma y corta corriente Neumáticos , dos nuevos y dos al 90 x ciento y otros El precio es conversable Documentación hasta marzo 2025 , a mi nombre , sin multas llegar y trasferir",['conversable'],https://web.facebook.com/marketplace/item/1483945599184537/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1998 Kia besta,1998,Kia,besta,2400000,,manual,15000,Curicó,"Se vende por cambio de rubro Motor impecable, caja impecable Destalles por el año Totalmente transferible Falta renovar permiso de circulación de este año Revisión técnica hasta septiembre del 2024 Precio conversable",['conversable'],https://web.facebook.com/marketplace/item/1121380782620652/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Kia morning,2007,Kia,morning,7880000,,manual,162000,Puente Alto,"Kia Morning 2007 Full equipo 162 km Aire acondicionado Cierre centralizado Mantención completa al día Revision técnica al día Mecánica del auto operativa Puente alto, (valor conversable en visita del auto) [hidden information]","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/285857604383287/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Kia cerato,2011,Kia,cerato,1950000,,manual,180000,Coquimbo,"Vendo kia cerato año 2011. Cuenta con cierre centralizado, alarma y corta corriente. Aire acondicionado. Interior en excelente estado Precio Conversable.",['conversable'],https://web.facebook.com/marketplace/item/1179217380176969/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Kia rio,2015,Kia,rio,2500000,,manual,120000,Concepción,Vendo Kia rio 5 2015 con aire acondicionado en perfectas condiciones conversable por apuro económico,['conversable'],https://web.facebook.com/marketplace/item/432701526002205/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Kia morning,2010,Kia,morning,4500000,,manual,45000,Concepción,SIN A/C SIN AIR ACONDICIONADO Kia morning 2010 Km 45.590 originales Todo al dia Neumaticos nuevos Radio pantalla 02 llaves Mantenimiento listo Documentos listos,['al dia'],https://web.facebook.com/marketplace/item/721461166825938/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2004 Kia vesta ultra 3.0,2004,Kia,vesta ultra 3.0,5500000,,manual,111000,Pumanque,"Vendo Kia Ultra 3.0 en muy buen estado, con toda su documentación al día ,es particular privado es para 15 pasajeros detalles de pintura como se ve en las fotos,por el pasar del tiempo lo demás a toda prueba, totalmente transferible y un poco combersable .solo personas que le interese porfa gracias.","['al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/1759036451172532/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Kia morning,2014,Kia,morning,4000000,,manual,107000,Chimbarongo,llamar al 954075425 - 965029185,[],https://web.facebook.com/marketplace/item/348948830855112/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Kia rio,2011,Kia,rio,5100000,,manual,230000,Talca,"Kia rio 5 jb 2011 venta por renovación. Documentacion al día. Patente, seguro! Llegar y transferir mantenciones al día. Cambio de aceite, filtros neumáticos!, revisión hasta julio! Posee enganche americano! Versión full AC. es de uso diario! interesados serios, coordinar al[hidden information] se ubica en Talca.",['al dia'],https://web.facebook.com/marketplace/item/3600499316864517/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Kia sportage,2009,Kia,sportage,5680000,,manual,260000,Doñihue,VENDO KIA SPORTAGE.PRO 2009 diecel full con aire acondicionado Pantalla de retroceso neumáticos al 89% todo original papeles al día transferible sin multas los detalles se aprecian en las fotos del lado copiloto le falta la manilla Precio levemente conversable,"['conversable', 'al dia', 'le falta']",https://web.facebook.com/marketplace/item/356788087328118/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2017 Kia cerato,2017,Kia,cerato,7800000,,manual,127000,Maipú,Kia Cerato 5 MOTOR 1.6 MT6 AÑO 2017 2 PROPIETARIOS KILOMETRAJE: 127.000 AUTOFACT OK KILOMETROS REALES EQUIPAMIENTO: AIRE ACONDICIONADO DOBLE AIRBAG FRENOS ABS SMART KEY ENCENDIDO SIN LLAVES VELOCIDAD CRUCERO SENSORES DE ESTACIONAMIENTO DELANTEROS Y TRASEROS CAMARA DE RETROCESO LLANTAS DE ALEACIÓN 4 NEUMÁTICOS NUEVOS ESPEJOS ELÉCTRICAMENTE ABATIBLES BLUETOOTH NEBLINEROS DIRECCIÓN ELÉCTRICAMENTE ASISTIDA CONFIGURABLE FINANCIAMIENTO DESDE $2.800.000 BANCO FALABELLA TANNER UNIDAD SE RECIBE VEHÍCULO EN PARTE DE PAGO CONSULTAS POR MENSAJE,['parte'],https://web.facebook.com/marketplace/item/6635145976587489/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2022 Kia rio,2022,Kia,rio,9600000,,manual,63000,Quilicura,"Kia Rio 4 Soy el tercer dueño Año 2022 Kilometraje 63.XXX Papeles al Día y transferible Revisión Técnica Aprobada Permiso de circulacion al día Color Gris Camara de Retroceso Sensores de Retroceso Cargador inalambrico Cierre Centralizado Alzavidrios Eléctrico Cargador inalambrico Doble AirBargs Frenos Abs Transmisión Manual Caja Mecánica de 6 cambios Puede ser conversable Auto En Perfectas Condiciones EL AUTO ES DE REMATE POR PERDIDA TOTAL NO GRAVE , TUVO UN CHOQUE POR ATRAS QUE FUE REPARADO Y NO ME A DADO NINGUN PROBLEMA LO COMPRE ASI !!VENDO POR APURO!! PUEDE VENIR A VERLO SIN PROBLEMAS","['conversable', 'al dia', 'choque']",https://web.facebook.com/marketplace/item/994441305579385/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
