Titel,Year,Make,Model,Price,Search Model,Transmission,Mileage,Location,Description,Flags,URL
2013 Chevrolet sail,2013,Chevrolet,sail,3800000,,automatic,170554,Santiago,"Recibo ofertas 
Impecable 
Full 
Al dia 
Mayor informacion al [hidden information]",['al dia'],https://web.facebook.com/marketplace/item/381735738055266/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Chevrolet spark,2011,Chevrolet,spark,3500000,,automatic,158000,Concepción,"Vehículo a la venta solo por renovación. -Versión semi full/ s a/c. -Airbag. -Cierre centralizado. -Llantas originales. -Asientos traseras abatibles. -Permiso circulación vigente. -Ventanas eléctricas. -Sensores de aviso cinturones delanteros. -Espejos de los costados con comando eléctrico. -Mantenciones al día. -Cuenta con sus dos llaves originales, con control. -Neumaticos cambiados hace poco. -158.xxx kilómetros. -Detalles de pintura reflejados en las fotos de la publicación. Precio conversable!","['conversable', 'al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/1594772277946662/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2019 Chevrolet spin activ 1.8 aut,2019,Chevrolet,spin activ 1.8 aut,9790000,,automatic,42000,La Florida,CHEVROLET SPIN ACTIV 7 1.8 AUT 2019 Precio: $9.790.000 Transmisión: Automática Año: 2019 KMS: 42.000 km Combustible: Gasolina,[],https://web.facebook.com/marketplace/item/396374423128819/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2018 Chevrolet cavalier,2018,Chevrolet,cavalier,8700000,,automatic,111000,Curicó,"Premier,motor 1.5 cc,full, impecable,dctos.al día,transferible. Conversable.","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/1066356711290222/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2020 Chevrolet spin,2020,Chevrolet,spin,8200000,,automatic,60000,Teno,"Vehículo en excelente estado, año 2020 familiar o para transporte turístico 8 pasajeros, super económica Atrasados 2 años en papeles y 2 partes. Se vende por renovación.","['atrasados', 'partes']",https://web.facebook.com/marketplace/item/2414106505456225/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2020 Chevrolet prisma,2020,Chevrolet,prisma,7000000,,automatic,50000,La Cisterna,"Chevrolet Prima, plata metálico, 1.4, 50mil kilómetros.
Comunicarse con Myriam

[hidden information]",[],https://web.facebook.com/marketplace/item/731256625665138/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Chevrolet traverse full al día,2013,Chevrolet,traverse full al día,7580000,,automatic,160000,Cerrillos,✅Automática ✅3 Corridas De Asiento ✅Full Con Aire Acondicionado ✅Documentos Al Dia ✅Dirección Hidráulica ✅Radio Con Pantalla ✅Cámara y Sensor De Retroceso ✅Doble Airbag ✅Neumáticos y Llantas Impecables ✅Alarma y Cierre Centralizado ✅Alza Vidrios Eléctricos Vehículo A Toda Prueba Excelente Estado Motor y Carrocería Podría Recibir Vehículos De Menor Valor!!! Cualquier Duda O Consulta ➕5️⃣6️⃣9️⃣8️⃣8️⃣4️⃣9️⃣6️⃣1️⃣3️⃣6️⃣,['al dia'],https://web.facebook.com/marketplace/item/354739424231691/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2017 Chevrolet sail,2017,Chevrolet,sail,8000000,,automatic,206000,Santiago,"Se vende taxi con derechos 
Papeles al día 
Transferencia de inmediata
CONVERSABLE ‼️‼️‼️","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/7364041947018828/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2021 Chevrolet sail,2021,Chevrolet,sail,7500000,,automatic,65000,San Joaquín,En venta negociable,[],https://web.facebook.com/marketplace/item/2676011152562368/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2018 Chevrolet spin,2018,Chevrolet,spin,8500000,,automatic,105000,Providencia,"Vendo mi fiel Chevrolet spin 1.8, automático, bencinero, 7 pasajeros, enorme maletero, papeles al día, excelente auto familiar o de trabajo",['al dia'],https://web.facebook.com/marketplace/item/1660753054733042/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Chevrolet orlando lt at,2014,Chevrolet,orlando lt at,6980000,,automatic,139000,Talagante,"⚫️🟡🔴CHEVROLET ORLANDO LT AT⚫️🟡🔴 $6.980.000 Pie desde $2.500.000 2014 139.000km Aire acondicionado 3 corridas de asiento Automática Radio usb/aux 2.4cc Bencinera Sensor retroceso Espejos eléctricos Alza vidrios 4 puertas Gestión de crédito [hidden information] Av. 21 de Mayo 1491, TALAGANTE",[],https://web.facebook.com/marketplace/item/1162218314935988/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Chevrolet cruze,2013,Chevrolet,cruze,5880000,,automatic,110000,Peñalolén,"Vehiculo : Automovil Marca : Chevrolet Modelo: Cruze 1.8 Auto LS Full Año: 2013 Color: Grafito Motor: 1.8 Combustible: Bencina Dueños : 3 Kilometraje : 110.500 Transmisión: Automatico Asientos: 2 lineas de asiento Valor contado 5.880.000 Vehículo en buen estado general Full automático , Aire , Cierre , Abg , Abs, Alzavidrios, Sensor de retroceso , Llantas, Neumáticos nuevos, documentación al día , Pagos con tarjeta de Credito, Contado, habilitación de tag y seguro, coordinar la visita",['al dia'],https://web.facebook.com/marketplace/item/951916390050420/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Chevrolet tracker,2015,Chevrolet,tracker,7300000,,automatic,154000,Viña del Mar,Se vende chevrolet traker automática 4×4 1.8 vencinera con leves detalles estéticos por el año japonesa nunca me ha dado una pana la cambio solamente pq necesito un disel,['detalles menores'],https://web.facebook.com/marketplace/item/783268740386897/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2019 Chevrolet prisma,2019,Chevrolet,prisma,6300000,,automatic,52000,San Carlos,Vendo Chevrolet prisma ltz at Año 2019 Motor 1.4 Km 52.000 Color gris Funcionando Documentos al día No tiene partes ni multas Transferible Solo venta,['al dia'],https://web.facebook.com/marketplace/item/712764064397785/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Chevrolet sonic,2015,Chevrolet,sonic,6500000,,automatic,54000,Puente Alto,"Chevrolet Sonic full equipo 2015 Motor de 1.6cc Transmisión Automática Caja de cambio Triptónica de 6 Velocidades Radio Touch, Espejos Laterales, Alzavidrios y Sunroof eléctricos, Kilómetraje 54.261(vehículo solo con detalles estéticos) Precio $6.500.000 (conversable)","['conversable', 'detalles menores']",https://web.facebook.com/marketplace/item/419219764137441/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2001 Chevrolet corsa,2001,Chevrolet,corsa,1000000,,automatic,190000,Tomé,Se bende camioneta cosa llamar al [hidden information].  Tambien se permuta,[],https://web.facebook.com/marketplace/item/1184254156285637/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2022 Chevrolet np400,2022,Chevrolet,np400,8000000,,automatic,23000,Santiago,Se vende vehículo Chevrolet Np max 400 año 2022,[],https://web.facebook.com/marketplace/item/380769954755660/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2018 Chevrolet sail 1.5,2018,Chevrolet,sail 1.5,4000000,,automatic,135000,Pedro Aguirre Cerda,Sail 1.5 TOP DE LÍNEA Único dueño Papeles al día - transferible 2 multas ( aprox 210.000) 2 llaves Cierre centralizado Sunroof Sin airbag ( aprox 420.000),"['al dia', 'multas']",https://web.facebook.com/marketplace/item/7012194528906982/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Chevrolet sonic,2012,Chevrolet,sonic,5620000,,automatic,128000,Santiago,Vehículo en excelente estado automático sunroof full equipo aire acondicionado llantas vehículo de aseguradora detalle pequeño reparado. Papeles al dia,['al dia'],https://web.facebook.com/marketplace/item/1592716194863146/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Chevrolet captiva,2010,Chevrolet,captiva,7900000,,automatic,147000,Villa Alemana,Captiva diesel ltz 2.0 automática 7 asientos de cuero Sunroof Radio android Camara de retroceso Sensores de reversa 8 airbag Velocidad crucero Aire acondicionado Documentos al día Se puede ver en villa alemana Valor totalmente conversable.,"['conversable', 'al dia']",https://web.facebook.com/marketplace/item/259957930537779/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Chevrolet corsa,2008,Chevrolet,corsa,2200000,,automatic,150000,Algarrobo,Al día excelente auto se vende x renovación tranferencia inmediata,['al dia'],https://web.facebook.com/marketplace/item/1071562190597028/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2019 Chevrolet spin,2019,Chevrolet,spin,9000000,,automatic,72000,La Florida,"Vendó Chevrolet spin de uso personal Solo lo cambio por un vehículo mas chico 3 corridas de asiento Automatico 1 dueño 2 llaves Mecánicamente sin detalles , estéticamente detalles por uso. Precio conversable.",['conversable'],https://web.facebook.com/marketplace/item/1424116781876875/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2001 Chevrolet impala,2001,Chevrolet,impala,3800000,,automatic,160000,Maipú,"Hola ppr encargo Se vende chevrolet impala 3.8, cuenta con A/C y otros extras,documentación al día tiene pequeños detalles pero nada que afecte su funcionamiento precio conversable","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/2143431152662962/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Chevrolet orlando ls at 2.0,2015,Chevrolet,orlando ls at 2.0,9000000,,automatic,145000,Valparaíso,"Vendo o permuto por camioneta ram 700 o saveiro, depende del año puedo dar diferencia.",[],https://web.facebook.com/marketplace/item/769445224812554/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Chevrolet sonic,2013,Chevrolet,sonic,5000000,,automatic,144000,La Pintana,"Vendo Chevrolet Sonic 2013, está al día hasta el 2025, solo tiene dos dueños, pequeños detalles estéticos. Bujías nuevas Termostato nuevo Y todas sus mantenciones al día. Se vende por no uso. Precio conversable","['conversable', 'al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/958157945951881/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Chevrolet captiva,2015,Chevrolet,captiva,10000000,,automatic,85000,Las Condes,Remato Captiva por viaje!! Modelo: CAPTIVA LS 2.4 No posee multas SEPTIEMBRE (APROBADA - CATALÍTICO) - Última revisión:,['multas'],https://web.facebook.com/marketplace/item/258565123980703/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Chevrolet captiva,2013,Chevrolet,captiva,8500000,,automatic,143000,Vitacura,"Se vende Chevrolet Captiva LT 2.4 Automática en muy buen estado. 143.000 kms. Cuenta con asientos de cuero, radio con Bluetooth, sensores de estacionamiento, tercera corrida de asientos, velocidad crucero y ambas copias de llave. Todas sus mantenciones al día en taller particular, documentación vigente, sin deuda, se puede ver y probar en Lo Barnechea.",['al dia'],https://web.facebook.com/marketplace/item/2345060249010947/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Chevrolet traverse,2010,Chevrolet,traverse,8000000,,automatic,170000,Linares,"Vendo Chevrolet traverse año 2010 top de linea.. 10 airbag. Climatizador bi-zona. Asientos delanteros eléctricos y calefaccionados. 3 corridas de asientos full cuero. Sunroof eléctrico y techo panorámico. Pantalla tv. Documentos al día, cancelados hasta 2025. Sin partes ni multas. Llegar y transferir.. reales interesados. Podria recibir vehículo en buen estado en parte de pago.. Vehículo se encuentra en Linares","['al dia', 'parte']",https://web.facebook.com/marketplace/item/969874760679009/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2020 Chevrolet spin,2020,Chevrolet,spin,8990000,,automatic,63000,Macul,📲9️⃣2️⃣0️⃣4️⃣9️⃣6️⃣0️⃣9️⃣2️⃣ 🚘Recibimos Tu auto en parte de Pago 🚘 CONTADO:8.990.000+transferencia CRÉDITO:8.490.000+transferencia Maximo de PIE 40% mínimo de plazo 36 meses . OFERTA IMPERDIBLE 👆🏽 CHEVROLET SPIN 2020 versión : 1.8 PREMIER AT 5P Kilometraje: 63.826 2 llaves 🔑,['parte'],https://web.facebook.com/marketplace/item/946837330308601/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Chevrolet cruze,2012,Chevrolet,cruze,4500000,,automatic,184000,Quilicura,Mantención al dia Detalles estéticos exterior Check encendido Pero en buen estado motor impeque andado sin ningún problema Cámara de retroceso Aire acondicionado bueno Aguja de RPM pegada,"['al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/3704708479748250/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2004 Chevrolet optra,2004,Chevrolet,optra,2800000,,automatic,160900,Quilicura,Se Vende chevrolet optra Motor 1.6 Año 2004 A toda prueba Todo al día y transferible Solo detalles estéticos de pintura Cámara delantera y trasera Alza vidrio Corta corriente Alarma Radio con pantalla $ 2.800.000 SOLO INTERESADOS [hidden information],"['al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/1399070704311272/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Chevrolet cruze,2012,Chevrolet,cruze,6500000,,automatic,59000,Ovalle,Vendo chevrolet  cruze  $6.500.000 conversable motor 1.8  automático  top de línea,['conversable'],https://web.facebook.com/marketplace/item/656000536628516/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Chevrolet tracker,2014,Chevrolet,tracker,8750000,,automatic,190000,La Florida,Camioneta marca opel antara full equipo petrolero,[],https://web.facebook.com/marketplace/item/788093576687073/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Chevrolet cruze,2014,Chevrolet,cruze,6200000,,automatic,89000,Ñuñoa,Vendo Chevrolet Cruze 2014 Motor 1.8 Transmisión automatica Solo 89.000 km Version con sunroof disponible para visitas Al dia sin multas/ sin prenda Tiene un detalle visible en las fotos al lado derecho sobre la rueda trasera.,['al dia'],https://web.facebook.com/marketplace/item/344307117948914/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Chevrolet trailblazer,2009,Chevrolet,trailblazer,7900000,,automatic,130000,La Florida,"Hola Vendo (conversable) y también permuto ($8.3) mi Chevrolet Trailblazer Ltz V8 5.3 (pocas unidades de esta versión) año 2009 en excelente estado, climatizador bi zona, DVD de fábrica, calienta asientos, pedales ajustables, asientos electricos, climatizador independiente para asientos traseros, entre muchas otras cosas más, dos copias de llaves, cambio de aceite, filtros originales, cambio de bujías y cables de bujías hace 50 kilómetros, le cambié ambos focos delanteros dado que estaban muy quemados ($400 mil) tiene 130.200 kms, mantenimiento cerámico realizado febrero 2024, luces led, detalles minimos por el año (asiento un poco gastado, sensor de oxígeno para cambio $60 mil aprox y parachoques delantero con raspones de estacionamiento más que nada), en general excelente estado, papeles al día, soy de la comuna de la florida, cercano a Vicente Valdés.","['conversable', 'al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/458500510051435/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
